frame_idx,count_ball,count_player,count_goalkeeper,count_referee,mean_player_speed_kmh,mean_goalkeeper_speed_kmh,ball_observed,ball_interpolated,possession_team_id,camera_dx_px,camera_dy_px
0,1,21,0,4,nan,nan,1,0,,0.0,0.0
1,1,21,0,4,0.4074248415210085,nan,1,0,,-6.103515625e-05,-7.62939453125e-06
2,1,21,0,3,9.616282151213714,nan,1,0,,-0.061431884765625,-0.002655029296875
3,1,21,0,4,12.563787869044713,nan,1,0,,-6.103515625e-05,-0.0003204345703125
4,1,20,0,3,16.528209920972586,nan,1,0,,-0.52960205078125,-0.0057373046875
5,1,21,0,3,15.677657593041658,nan,1,0,,-0.26080322265625,-0.0064239501953125
6,1,20,0,3,16.062105650547892,nan,1,0,,0.0203857421875,-0.0002288818359375
7,1,20,0,3,13.559886200353503,nan,1,0,,0.2337646484375,0.0174560546875
8,1,20,0,3,14.261018344201148,nan,1,0,,9.1552734375e-05,0.0001125335693359375
9,1,20,0,3,14.676412574015558,nan,1,0,,-0.05999755859375,0.00406646728515625
10,1,20,0,3,13.294855426065624,nan,1,0,,-0.000518798828125,0.000152587890625
11,1,20,0,3,16.489852856844664,nan,1,0,,-0.017120361328125,0.002300262451171875
12,1,20,0,3,15.996820461004972,nan,1,0,,-0.095794677734375,0.00988006591796875
13,1,21,0,3,6290.888736991212,nan,1,0,,-0.022674560546875,0.0037689208984375
14,1,21,0,3,54.26857249279107,nan,1,0,,-0.035003662109375,0.0023193359375
15,1,21,0,3,58.03814630423273,nan,1,0,,-0.10776519775390625,0.0007171630859375
16,1,21,0,3,6067.752656816904,nan,1,0,,0.0,-1.52587890625e-05
17,1,20,0,3,20.688487756066024,nan,1,0,,-0.02484893798828125,-0.00991058349609375
18,1,21,0,3,18.514354490675032,nan,1,0,,-0.072845458984375,-0.02147674560546875
19,1,21,0,3,15.82746342489762,nan,1,0,,-0.0333251953125,-0.008754730224609375
20,1,21,0,3,16.25554776550936,nan,1,0,,-0.038543701171875,-0.0044269561767578125
21,1,21,0,3,14.782089732055153,nan,1,0,,-0.002349853515625,-0.00043487548828125
22,1,21,0,3,15.621551991041217,nan,1,0,,0.000274658203125,3.0517578125e-05
23,1,21,0,3,16.139920790280616,nan,1,0,,0.0001220703125,-4.57763671875e-05
24,1,20,0,3,16.17147265188396,nan,1,0,,0.0607452392578125,-0.03763580322265625
25,1,20,0,3,17.80527326837182,nan,1,0,,0.038360595703125,-0.017242431640625
26,1,20,0,3,15.666707498487085,nan,1,0,,0.0113525390625,-0.009676933288574219
27,1,20,0,3,14.829650106797505,nan,1,0,,0.01966094970703125,-0.0242156982421875
28,1,20,0,3,12.482542428653687,nan,1,0,,0.152130126953125,-0.016527175903320312
29,1,20,0,3,13.274013438262045,nan,1,0,,0.1031036376953125,-0.0075531005859375
30,1,20,0,3,14.51844459073618,nan,1,0,,0.091766357421875,-0.00655364990234375
31,1,20,0,3,15.859087091870606,nan,1,0,,0.1531982421875,-0.01424407958984375
32,1,20,0,3,14.26339644100517,nan,1,0,,0.1405487060546875,-0.059497833251953125
33,1,20,0,3,12.583028526976705,nan,1,0,,0.156341552734375,-0.057643890380859375
34,1,20,0,3,11.991642623674124,nan,1,0,,0.27044677734375,-0.0084991455078125
35,1,20,0,3,16.547732387669384,nan,1,0,,0.2701416015625,-0.010587692260742188
36,1,20,0,3,16.380961851216853,nan,1,0,,0.12654876708984375,-0.14694976806640625
37,1,20,0,3,17.122592819854617,nan,1,0,,-0.3610382080078125,-0.13813209533691406
38,1,20,0,3,15.67188103753142,nan,1,0,,0.164581298828125,-0.09873199462890625
39,1,20,0,3,14.160258306423202,nan,1,0,,0.870269775390625,-0.05913734436035156
40,1,20,0,3,14.244607860222459,nan,1,0,,1.5341796875,-0.24691009521484375
41,1,20,0,3,17.68507899600081,nan,1,0,,2.0460205078125,-0.250701904296875
42,1,20,0,3,14.312768537085503,nan,1,0,,2.573974609375,-0.28975677490234375
43,1,20,0,3,13.338625623844564,nan,1,0,,2.727996826171875,-0.26465415954589844
44,1,20,0,3,13.313367177732289,nan,1,0,,2.73199462890625,-0.30126953125
45,1,20,0,3,13.438591972924769,nan,1,0,,2.9339599609375,-0.4913330078125
46,1,20,0,3,15.132488226285204,nan,1,0,,2.9806671142578125,-0.42737388610839844
47,1,20,0,3,17.07224343996495,nan,1,0,,2.963897705078125,-0.39318370819091797
48,1,20,0,3,17.590977736981586,nan,1,0,,2.7500152587890625,-0.47658348083496094
49,1,20,0,3,19.50784298311919,nan,1,0,,2.667236328125,-0.267822265625
50,1,20,0,2,16.00496389064938,nan,1,0,,2.559814453125,-0.4630012512207031
51,1,20,0,2,16.489220425486565,nan,0,1,,2.740997314453125,-0.45070838928222656
52,1,20,0,2,14.600775486789644,nan,1,0,,3.04217529296875,-0.49517154693603516
53,1,20,0,2,16.456919202581048,nan,1,0,,3.258575439453125,-0.5444488525390625
54,1,20,0,2,16.417790140025318,nan,1,0,,3.1967315673828125,-0.428741455078125
55,1,20,0,2,17.07946658693254,nan,1,0,,3.381317138671875,-0.2263336181640625
56,1,20,0,2,17.135141509585083,nan,1,0,,3.504791259765625,-0.25086212158203125
57,1,20,0,2,19.492813484743237,nan,1,0,,3.732818603515625,-0.33881378173828125
58,1,20,0,2,18.087643943494186,nan,1,0,,3.772857666015625,-0.4964160919189453
59,1,20,0,2,19.55972921848297,nan,1,0,,4.008544921875,-0.4527854919433594
60,1,20,0,2,20.869991624727845,nan,1,0,,4.2889251708984375,-0.3168601989746094
61,1,20,0,2,20.78104897029698,nan,0,1,,4.3870849609375,-0.3218803405761719
62,1,20,0,2,18.707600014284253,nan,1,0,,4.3355255126953125,-0.289581298828125
63,1,20,0,2,18.77489672228694,nan,1,0,,4.402923583984375,-0.2776470184326172
64,1,20,0,2,21.660443114116788,nan,1,0,,4.37890625,-0.28896331787109375
65,1,20,0,2,21.546784741804004,nan,1,0,,4.6916656494140625,-0.1881866455078125
66,1,20,0,2,19.029585728421807,nan,1,0,,4.634063720703125,-0.3218860626220703
67,1,20,0,2,19.326476158574224,nan,1,0,,4.55657958984375,-0.37371063232421875
68,1,20,0,2,21.004450930282474,nan,1,0,,4.89141845703125,-0.25475311279296875
69,1,20,0,2,22.706894053146243,nan,1,0,,5.044342041015625,-0.27224159240722656
70,1,20,0,2,22.80233803857118,nan,1,0,,5.1707763671875,-0.19691848754882812
71,1,20,0,2,25.40014954470098,nan,1,0,,5.261138916015625,-0.13097381591796875
72,1,20,0,2,21.98901903256774,nan,1,0,,5.05572509765625,-0.0140533447265625
73,1,20,0,2,24.159628227353096,nan,1,0,,5.2475433349609375,-0.07827377319335938
74,1,20,0,2,19.739829981699586,nan,1,0,,5.513092041015625,-0.17853927612304688
75,1,19,0,2,23.692234354583842,nan,1,0,,5.9813232421875,-0.014881134033203125
76,1,20,0,2,21.7903640717268,nan,1,0,,6.270782470703125,0.0007781982421875
77,1,20,0,2,22.723668789491057,nan,1,0,,6.214080810546875,-0.18987083435058594
78,1,20,0,2,23.147095447406173,nan,1,0,,6.135528564453125,-0.1173095703125
79,1,20,0,2,26.906166622415185,nan,1,0,,6.323822021484375,-0.061504364013671875
80,1,21,0,1,26.357412423938513,nan,1,0,,6.5633544921875,-0.025226593017578125
81,1,21,0,1,22.992927048887527,nan,1,0,,6.56475830078125,0.2375946044921875
82,1,20,0,2,31.782980158925056,nan,1,0,,7.88623046875,2.0545310974121094
83,1,20,0,2,30.25966263189912,nan,1,0,,7.48382568359375,1.4767227172851562
84,1,20,0,2,29.866063948720694,nan,1,0,,7.6903076171875,1.4132766723632812
85,1,20,0,2,33.507803332060575,nan,1,0,,7.89312744140625,1.9348907470703125
86,1,21,0,1,31.12699148271765,nan,1,0,,7.57080078125,1.9640350341796875
87,1,21,0,1,32.41815543600491,nan,1,0,,7.78857421875,1.9366073608398438
88,1,21,0,1,34.73724584494318,nan,1,0,,8.514312744140625,1.98907470703125
89,1,21,0,1,33.33179603729929,nan,1,0,,8.6744384765625,1.8887901306152344
90,1,21,0,1,32.14068653328078,nan,1,0,,8.91632080078125,2.0057144165039062
91,1,20,0,2,35.1455430239439,nan,1,0,,9.19256591796875,2.1036529541015625
92,1,21,0,2,34.523542173206806,nan,1,0,,8.777862548828125,2.0747718811035156
93,1,20,0,2,35.64180610701442,nan,1,0,,9.726593017578125,1.9597854614257812
94,1,21,0,2,33.359407239726615,nan,1,0,,9.9537353515625,2.1654586791992188
95,1,21,0,1,34.14520973605769,nan,1,0,,9.826812744140625,2.092742919921875
96,1,21,0,1,33.024862334132195,nan,1,0,,9.07159423828125,2.0466995239257812
97,1,21,0,1,29.167511324797356,nan,1,0,,5.791015625,2.223876953125
98,1,21,0,2,34.384201552186695,nan,1,0,,8.19696044921875,2.1325759887695312
99,1,20,0,2,33.38210358470678,nan,1,0,,7.738616943359375,2.1722793579101562
100,1,20,0,2,34.793349266052246,nan,1,0,,8.80645751953125,2.2435989379882812
101,1,20,0,2,36.120024897158146,nan,1,0,,9.608428955078125,2.3375930786132812
102,1,20,0,2,31.160998083651066,nan,1,0,,8.755828857421875,2.07171630859375
103,1,20,0,2,30.2448940705508,nan,1,0,,9.2178955078125,2.211761474609375
104,1,20,0,2,32.69111759215593,nan,1,0,,9.524749755859375,2.334991455078125
105,1,20,0,2,35.27500668168068,nan,1,0,,10.259490966796875,2.1455078125
106,1,20,0,2,32.85758674889803,nan,1,0,,10.37457275390625,2.158966064453125
107,1,21,0,2,546.2412200442383,nan,1,0,,11.55645751953125,2.192413330078125
108,1,20,0,2,33.86130376160145,nan,1,0,,11.69500732421875,2.2223358154296875
109,1,20,0,2,34.04574613273144,nan,1,0,,11.262298583984375,2.148651123046875
110,1,20,0,2,33.08159700036049,nan,1,0,,10.697174072265625,2.4018783569335938
111,1,20,0,2,30.22572661936283,nan,1,0,,10.4930419921875,2.0365447998046875
112,1,20,0,2,27.10455083101988,nan,1,0,,10.55474853515625,2.0042343139648438
113,1,21,0,2,239.67121696897917,nan,1,0,,10.452545166015625,2.2773895263671875
114,1,21,0,1,694.3362928835713,nan,1,0,,11.334075927734375,2.2333145141601562
115,1,21,0,2,28.51935510124479,nan,1,0,,9.93841552734375,2.0636520385742188
116,1,21,0,1,30.25832352893693,nan,1,0,,10.87249755859375,2.195404052734375
117,1,21,0,1,30.061076006719045,nan,1,0,,10.4525146484375,2.2744293212890625
118,1,21,0,2,31.494423922151327,nan,1,0,,10.3258056640625,2.1743698120117188
119,1,21,0,2,29.65966867549079,nan,1,0,,9.71942138671875,2.0734481811523438
120,1,21,0,2,29.645460407648766,nan,0,1,,10.764892578125,1.9400863647460938
121,1,21,0,2,26.473710153784072,nan,0,1,,9.34521484375,2.018280029296875
122,1,21,0,2,25.20638402019228,nan,0,1,,8.75396728515625,2.0649948120117188
123,1,22,0,2,821.7667942561886,nan,0,1,,9.619140625,2.2634811401367188
124,1,21,0,1,6860.88197139757,nan,0,1,,9.131195068359375,1.9166030883789062
125,1,21,0,2,13732.490556452956,nan,1,0,,8.9647216796875,2.0093002319335938
126,1,20,0,2,7250.105355128646,nan,1,0,,9.221435546875,2.215179443359375
127,1,20,0,2,28.107746556401253,nan,1,0,,8.631103515625,1.9459457397460938
128,1,20,0,2,27.30529084056616,nan,1,0,,7.953643798828125,2.03302001953125
129,1,20,0,2,7025.042084667832,nan,1,0,,7.813262939453125,1.2667388916015625
130,1,20,0,2,7022.868424644694,nan,1,0,,8.278564453125,-0.09083175659179688
131,1,20,0,2,16.924944005906582,nan,1,0,,7.655609130859375,-0.09356880187988281
132,1,20,0,2,15.775998865121178,nan,1,0,,7.34002685546875,-0.02130126953125
133,1,20,0,2,17.179440169595182,nan,1,0,,7.10638427734375,-0.17742919921875
134,1,20,0,2,16.81094421353191,nan,1,0,,6.5252685546875,-0.024158477783203125
135,1,20,0,2,16.08981286548078,nan,1,0,,6.27490234375,-0.09300041198730469
136,1,20,0,2,17.66552585363388,nan,1,0,,6.304840087890625,-0.1278533935546875
137,1,20,0,2,16.16559725627303,nan,1,0,,5.4278564453125,-0.11589431762695312
138,1,21,0,2,2422.1811811560765,nan,1,0,,5.010833740234375,-0.058444976806640625
139,1,20,0,2,17.843748106621206,nan,1,0,,4.7603759765625,0.00107574462890625
140,1,21,0,2,17.544558860716364,nan,1,0,,4.9862060546875,0.001407623291015625
141,1,21,0,2,15.686969863516945,nan,1,0,,4.816009521484375,-0.04547882080078125
142,1,21,0,1,15.38643579930067,nan,1,0,,4.71771240234375,-0.043212890625
143,1,21,0,2,14.595602165375437,nan,1,0,,4.117095947265625,-0.0104522705078125
144,1,21,0,2,14.763174003788404,nan,1,0,,4.014129638671875,-1.52587890625e-05
145,1,21,0,2,16.225546609078133,nan,1,0,,4.22119140625,-0.05853271484375
146,1,21,0,2,14.160147990499224,nan,1,0,,3.70941162109375,-0.008352279663085938
147,1,21,0,2,15.336937020931925,nan,1,0,,3.825958251953125,-0.010814666748046875
148,1,21,0,2,15.223154577293567,nan,1,0,,3.544281005859375,-0.0596466064453125
149,1,21,0,2,13.989641719630786,nan,1,0,,3.12091064453125,-0.105682373046875
150,1,21,0,2,13.689529041626624,nan,1,0,,3.11126708984375,-0.11380767822265625
151,1,21,0,2,14.359807893633842,nan,1,0,,3.245574951171875,0.00716400146484375
152,1,21,0,2,14.008203915187291,nan,1,0,,2.79498291015625,0.00919342041015625
153,1,21,0,2,13.301457821258477,nan,1,0,,2.1983795166015625,-0.010694503784179688
154,1,21,0,2,14.058322682976723,nan,1,0,,2.34185791015625,-0.01602935791015625
155,1,21,0,2,14.84757804444858,nan,1,0,,2.32794189453125,-0.016902923583984375
156,1,21,0,2,14.400675004082066,nan,1,0,,2.01318359375,-0.00379180908203125
157,1,21,0,3,14.928893617221288,nan,1,0,,1.999359130859375,-0.030124664306640625
158,1,21,0,3,14.239457334790911,nan,1,0,,1.79827880859375,-0.08049392700195312
159,1,21,0,3,12.37336493496384,nan,1,0,,1.52178955078125,-0.00150299072265625
160,1,21,0,3,12.442939457084451,nan,1,0,,1.7291259765625,0.0003509521484375
161,1,21,0,3,11.877873518637248,nan,1,0,,1.7257080078125,-0.00850677490234375
162,1,21,0,3,11.584481362785612,nan,1,0,,1.642547607421875,-0.00521087646484375
163,1,21,0,3,12.399297872824329,nan,1,0,,1.403045654296875,-0.0067768096923828125
164,1,21,0,3,13.271034865507058,nan,1,0,,1.2666473388671875,-0.00109100341796875
165,1,21,0,3,14.24304984642991,nan,1,0,,1.000396728515625,-0.001800537109375
166,1,21,0,3,13.752482618604388,nan,1,0,,0.759033203125,-0.014806747436523438
167,1,21,0,3,12.305322417191096,nan,1,0,,0.5028076171875,-0.009429931640625
168,1,21,0,3,10.599416960030794,nan,1,0,,-0.38330078125,0.0040130615234375
169,1,21,0,3,11.290924442665917,nan,1,0,,0.28363037109375,-0.013591766357421875
170,1,21,0,3,12.93072163792593,nan,1,0,,0.716766357421875,-0.017812728881835938
171,1,21,0,3,12.204996935491051,nan,1,0,,0.7373046875,-0.00716400146484375
172,1,21,0,3,13.182544303791863,nan,1,0,,0.509185791015625,-0.022722244262695312
173,1,21,0,3,12.039842302245754,nan,1,0,,-0.018646240234375,-0.055675506591796875
174,1,21,0,3,12.096916030028037,nan,1,0,,0.28973388671875,-0.06130218505859375
175,1,21,0,3,12.301667795649596,nan,1,0,,0.363372802734375,0.01385498046875
176,1,21,0,3,13.111175990530423,nan,1,0,,0.3736724853515625,0.0001373291015625
177,1,21,0,3,11.392139100602694,nan,1,0,,0.1037139892578125,-0.0058135986328125
178,1,21,0,3,10.243995990604162,nan,1,0,,-0.0462493896484375,-0.0142364501953125
179,1,21,0,3,10.322640394525868,nan,1,0,,0.2626953125,-0.014652252197265625
180,1,21,0,3,10.865192365433488,nan,1,0,,0.25250244140625,-0.02487945556640625
181,1,21,0,3,10.954624877444335,nan,1,0,,0.01141357421875,-0.036102294921875
182,1,21,0,3,11.752104881618704,nan,1,0,,-0.502777099609375,-0.15117645263671875
183,1,21,0,3,12.951588182310973,nan,1,0,,-0.007659912109375,0.000396728515625
184,1,21,0,3,11.648549098255378,nan,1,0,,0.0,4.57763671875e-05
185,1,21,0,3,9.837146612948604,nan,1,0,,-0.45318603515625,0.05052947998046875
186,1,21,0,3,11.46588005524661,nan,1,0,,0.00634765625,0.03110504150390625
187,1,21,0,3,11.353243365883827,nan,1,0,,0.147308349609375,0.0212860107421875
188,1,21,0,3,10.707025565207005,nan,1,0,,0.171875,0.03194427490234375
189,1,21,0,3,10.436979931380067,nan,1,0,,0.08807373046875,-0.00014495849609375
190,1,21,0,3,10.359937524689096,nan,1,0,,0.2328948974609375,0.011199951171875
191,1,21,0,3,9.65605575857418,nan,1,0,,-0.2126007080078125,0.01041412353515625
192,1,21,0,3,9.425501070384469,nan,1,0,,-0.30889892578125,0.01570892333984375
193,1,21,0,3,10.630810340600354,nan,1,0,,0.2681884765625,0.007676124572753906
194,1,21,0,3,9.713125638663769,nan,1,0,,0.283843994140625,0.01192474365234375
195,1,21,0,3,10.109099564807755,nan,1,0,,0.3311767578125,0.028656005859375
196,1,21,0,3,8.520301275088318,nan,1,0,,-0.25604248046875,0.00481414794921875
197,1,21,0,3,9.77461910407458,nan,1,0,,0.2102813720703125,0.00653839111328125
198,1,21,0,3,9.925369452685118,nan,1,0,,0.404541015625,0.011386871337890625
199,1,21,0,3,8.521981657083545,nan,1,0,,0.4542999267578125,-0.009059906005859375
200,1,21,0,3,9.135650687717966,nan,1,0,,0.493316650390625,0.010931015014648438
201,1,21,0,3,9.246073317314897,nan,1,0,,0.30828857421875,0.00399017333984375
202,1,21,0,3,9.057807525885957,nan,1,0,,0.28131103515625,0.001094818115234375
203,1,21,0,3,8.64011244050094,nan,1,0,,0.475372314453125,0.0078277587890625
204,1,21,0,3,8.187781790537494,nan,1,0,,0.52008056640625,0.010828018188476562
205,1,21,0,3,7.24551433963435,nan,1,0,,0.1922607421875,-0.00844573974609375
206,1,21,0,3,7.738749818610294,nan,1,0,,0.016998291015625,-0.051746368408203125
207,1,21,0,3,8.768658069893718,nan,1,0,,0.004669189453125,0.0007171630859375
208,1,21,0,3,8.578518811347228,nan,1,0,,0.1636962890625,0.0089874267578125
209,1,21,0,3,6.997650985472968,nan,1,0,,0.0399322509765625,0.0137481689453125
210,1,21,0,3,7.131804072165063,nan,1,0,,-0.007415771484375,0.009449005126953125
211,1,21,0,3,7.954508793274207,nan,1,0,,-0.0532073974609375,0.056640625
212,1,21,0,3,8.245005131300006,nan,1,0,,-0.05635833740234375,0.05220222473144531
213,1,21,0,3,9.003018201994044,nan,1,0,,-0.108917236328125,0.029985427856445312
214,1,21,0,3,8.026252945086785,nan,1,0,,-0.1163330078125,0.023836135864257812
215,1,21,0,3,7.65869719308934,nan,1,0,,-0.069549560546875,0.011363983154296875
216,1,21,0,3,7.078939037663596,nan,1,0,,-0.0780029296875,0.00930023193359375
217,1,21,0,3,6.440121491572687,nan,1,0,,-0.161102294921875,0.026424407958984375
218,1,21,0,3,5.968046580175204,nan,1,0,,-0.2083740234375,0.03205108642578125
219,1,21,0,3,6.14929945574009,nan,1,0,,-0.151580810546875,0.02942657470703125
220,1,21,0,3,6.733092728203961,nan,1,0,,-0.002349853515625,0.043487548828125
221,1,21,0,3,6.798326741637928,nan,1,0,,-0.0781097412109375,0.063629150390625
222,1,21,0,3,7.134345680741327,nan,1,0,,-0.1728515625,0.0032196044921875
223,1,21,0,3,6.817453454381654,nan,1,0,,-0.184234619140625,-0.052700042724609375
224,1,21,0,3,6.568571247958711,nan,1,0,,-0.26113128662109375,-0.04311370849609375
225,1,21,0,3,6.802546235599688,nan,1,0,,-0.0626983642578125,0.10118865966796875
226,1,20,0,4,6.530466120690107,nan,1,0,,-7.62939453125e-05,0.0001678466796875
227,1,21,0,3,5.19924573267677,nan,1,0,,-0.25909423828125,0.14725112915039062
228,1,21,0,4,5.712884188521587,nan,1,0,,0.0135498046875,0.1267852783203125
229,1,21,0,3,6.314040233514139,nan,1,0,,0.7177276611328125,0.2303314208984375
230,1,21,0,3,5.196538222288447,nan,1,0,,-0.19403076171875,0.21047592163085938
231,1,21,0,3,6.0574799024366905,nan,1,0,,-0.203521728515625,0.07122039794921875
232,1,21,0,4,4.794491645763628,nan,1,0,,-0.23867034912109375,0.2256031036376953
233,1,21,0,4,2392.17086668858,nan,1,0,,-0.266357421875,0.00580596923828125
234,1,21,0,4,2397.3454252617166,nan,1,0,,-0.312835693359375,-0.018402099609375
235,1,21,0,4,2393.7520211017027,nan,1,0,,-0.292236328125,-0.0270233154296875
236,1,21,0,3,5.695059427193233,nan,1,0,,-0.464874267578125,-0.1075897216796875
237,1,21,0,3,5.957617206066581,nan,1,0,,-0.525665283203125,0.035839080810546875
238,1,21,0,3,6.307867792035852,nan,1,0,,-0.54278564453125,-0.02373504638671875
239,1,21,0,3,6.437263318470547,nan,1,0,,-0.554107666015625,-0.012310028076171875
240,1,21,0,3,5.62294328452221,nan,1,0,,-0.4908447265625,0.0767822265625
241,1,21,0,3,5.323242373498423,nan,1,0,,-0.29376220703125,0.0023345947265625
242,1,21,0,3,4.313001206277737,nan,1,0,,-0.290496826171875,-0.025272369384765625
243,1,21,0,3,5.263524115351694,nan,1,0,,-0.284881591796875,-0.0773468017578125
244,1,21,0,3,5.293598945718259,nan,1,0,,-0.1019287109375,0.10699462890625
245,1,21,0,3,4.953566337644588,nan,1,0,,0.0911865234375,0.25060272216796875
246,1,21,0,3,4.164911197897579,nan,1,0,,-0.0029296875,0.23095703125
247,1,21,0,3,4.487171684990504,nan,1,0,,-0.0076904296875,0.1317901611328125
248,1,21,0,3,4.240043396795435,nan,1,0,,0.001678466796875,0.15185546875
249,1,21,0,3,5.433270155585238,nan,1,0,,0.0,1.52587890625e-05
250,1,21,0,3,5.073858538110342,nan,1,0,,-0.0633544921875,0.01305389404296875
251,1,21,0,4,4.523420562967658,nan,1,0,,-0.0153961181640625,0.002941131591796875
252,1,21,0,4,5965.589963729893,nan,1,0,,-0.007904052734375,0.00115966796875
253,1,21,0,3,4.926027839870325,nan,1,0,,-0.05059814453125,0.021976470947265625
254,1,21,0,3,4.747972577544195,nan,1,0,,-0.01177978515625,0.03682708740234375
255,1,21,0,3,5.352416888677648,nan,1,0,,0.020904541015625,0.12095260620117188
256,1,21,0,3,5.50506961398891,nan,1,0,,-0.005126953125,-0.022998809814453125
257,1,21,0,3,6.619409242910998,nan,1,0,,-0.00787353515625,-0.0475921630859375
258,1,21,0,3,6.47664707952312,nan,1,0,,0.048583984375,0.028463363647460938
259,1,21,0,3,5.924638222370829,nan,1,0,,0.0108184814453125,0.0074462890625
260,1,21,0,3,5.194828906761749,nan,1,0,,-0.02081298828125,0.00043487548828125
261,1,21,0,4,5.384420196392706,nan,1,0,,-0.025634765625,-0.002307891845703125
262,1,21,0,4,5.010904706681946,nan,1,0,,0.0,-0.0024871826171875
263,1,21,0,3,5.542468698528994,nan,1,0,,-0.0006103515625,-0.00098419189453125
264,1,21,0,3,4.989343465172818,nan,1,0,,0.0001220703125,9.918212890625e-05
265,1,21,0,3,5.341362267998712,nan,1,0,,0.19525146484375,0.22034263610839844
